0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.43378406812468284,0.6380528082593455,0.9315219915190877,0.14804907671206935,0.9242357233768005,0.11175995456798615,0.35044288152493674,0.32174872064403226,0.13916429003087938,0.3932878339955661,0.12827853261207722,0.10528033942383153,0.330398799453794,0.31886126249888647,0.7274608268026355,0.7587349742711598,0.91295528216514,0.4677719238640633,0.059136062439822945,0.2634384352217498,0.8209734774521373,0.3378984011819177,0.23154802597177015,0.6546559525009101,0.8096237121050778,0.7088965795348287,0.5877987882011906,0.36834333749057646,0.655806126535016,0.3077369425865696,0.6830421655745967,0.16209308418473967,0.4618877742038726,0.873572544020305,0.24834576399512398,0.45871610077689395,0.14850318206631952,0.5527120892841592,0.47351731812497844,0.6973846914300834,0.5500552636436725,0.5458681014283145,0.47340153938532936,0.39194285618888747,0.7052899189531191,0.5957504647406908,0.034965310313847864,0.7228460597088711,0.907587625483947,0.8694016598118224,0.7875709119509355,0.686138852056375,0.3618666017621103,0.05409165969537322,0.047145131160333587,0.7797108301889164,0.2971114813917711,0.18084544047917928,0.7006615598519902,0.17405417861809802,0.261418308864353,0.4700189359220762,0.2776285292353783,0.9625405072037034,0.9012441814800528,0.6761903624258349,0.6507313038666634,0.01799436757879147,0.9913813699226052,0.3613312747147359,0.5268081224910779,0.6975552781188966,0.2683852997429096,0.5123009365647525,0.006752453787466806,0.198122265115259,0.009894891670403139,0.28481449567977435,0.6947409377589028,0.37778011361561703,0.8831920751328619,0.14707003154288067,0.03144692804596927,0.35172566309786313,0.6221313753384837,0.554894314359182,0.8960845185089595,0.7525758825170208,0.7654749628617669,0.5597842628397827,0.7278797662015405,0.018523907774506965,0.03277668461577432,0.00991663913964802,0.14770124772377335,0.7290460470575417,0.15131017805799873,0.7405897644725273,0.6893516188403743,0.34022859260264193
0.6419950633834333,0.47980911573037854,0.25698698895537364,0.3775752046251345,0.8468482514798111,0.10921363226998482,0.43918204863928545,0.6334860261866077,0.40903863394259277,0.6963321356012038,0.2726286731003593,0.20484501669519317,0.7589182664225528,0.5948817897506727,0.1499713961414666,0.6868291194568139,0.8636191337542023,0.9881012916581016,0.027068534829283397,0.4388709180092858,0.6985144725775537,0.8322643691516619,0.4891570900887874,0.09897046303360102,0.061078209307816156,0.7147834172267051,0.20116006501680805,0.5010158876883931,0.26204881395512813,0.5294013587824665,0.787920503714703,0.39796567176334674,0.323449068289277,0.01026621363719249,0.7877459024134094,0.9812886202017977,0.7767918936444008,0.9339076696666003,0.6048866378312869,0.5147193792483505,0.3978480308251864,0.21931167302557208,0.7480173187447964,0.9391842509282464,0.9520374205141698,0.18727480709727395,0.1304099840514874,0.5078845919006147,0.5007382456924448,0.0800914746260476,0.0666392795412587,0.239359248414451,0.36380705485440756,0.428188579266664,0.5693112878589573,0.7166529874956281,0.11717451102686438,0.20134922162320745,0.39768126875464416,0.04786156188719104,0.08728210470682896,0.29107625671512916,0.7014540072891859,0.8638765180912024,0.46598296436129616,0.2616858307384783,0.8025563662621441,0.9027524746951188,0.50039085765861,0.8359152696644021,0.814482091274769,0.24849134502678538,0.36406482454891087,0.41119747636811044,0.1891200454778046,0.6205436095695364,0.19037088782167,0.2612179973711588,0.7407649948295862,0.7030592584066389,0.0774789322066135,0.3355293021787792,0.68614883538252,0.8014583979830386,0.5275355705398641,0.15649654784557032,0.12418001348643937,0.26341483594331117,0.24482400667071702,0.28473103460010474,0.8838285863944009,0.9035899531518123,0.5928777549909473,0.9719826388996242,0.005552424336097261,0.1620957460068504,0.8216880419722281,0.6754920046602723,0.8438675625343763,0.9434617381776241
0.32529607111764647,0.027714824711224773,0.20775143845138522,0.502290325500554,0.09811410890315042,0.7922663208850319,0.0463327030066053,0.7381178644292204,0.8494029409628077,0.14312630173285812,0.3078954938964693,0.4564307590524703,0.7809735550043017,0.09954514851754681,0.5696467122824677,0.23184231613599193,0.796185908763365,0.9064877141434399,0.10828298974625883,0.03671513504356971,0.16921874663770542,0.6203847741939129,0.2439074984515257,0.24195230517435184,0.2931079552741699,0.31444302646230626,0.42940304285636655,0.013287524907641846,0.16396984940803316,0.1947763454008773,0.6442209649555845,0.8496953643287897,0.5446448381073248,0.0945067718351541,0.39017474796991913,0.7520065135086149,0.3928306018122857,0.20991771263498749,0.17163362409273863,0.5151935253602171,0.06959304503273989,0.8857161445878204,0.469521975564824,0.16143765101320917,0.8565073418260922,0.1710107569264644,0.6451120461072863,0.9478382073158886,0.04865939717674339,0.7628124589666159,0.05728700671580067,0.7919192045974224,0.2804028753296176,0.8365643903065995,0.5172574777297678,0.3579798664058236,0.303704432312663,0.35526143295959733,0.3997540421577652,0.8032813574804896,0.09266138408469138,0.8572058480609782,0.7730796637993439,0.8290027222355829,0.8255311590886967,0.4401757672280785,0.046213687194170516,0.6082118734321206,0.6232523307530959,0.2521561279471374,0.9808647810357234,0.45289954115744313,0.9694634952000515,0.7594197041077598,0.8248893154130083,0.9651467712102018,0.5782248428292015,0.39843014261113197,0.30487272349094474,0.023329245421529254,0.4252629024630046,0.12209321834880404,0.9446575015047192,0.7434578069781201,0.8071245046100004,0.5922206176067815,0.15587317742814155,0.5675079692766872,0.39616964045252967,0.625221721261709,0.7256210159236598,0.640794906412339,0.35299027039290387,0.37498505495813206,0.9988078493074942,0.447308021810332,0.6969838390631529,0.43094312209279817,0.10226886662804768,0.6033022879117321
0.4071212797805348,0.3887948158355349,0.8700676834333783,0.8367189856176567,0.09245844395164848,0.9403249665717235,0.8003000459808262,0.7163636320194454,0.9391313949023397,0.23921317514954243,0.7603083901481678,0.5556482964880853,0.6154232510785301,0.8917468399718445,0.46885284790485227,0.6598331208327742,0.11888165495318703,0.8343480825749493,0.5821871243671894,0.957293806732875,0.08499067609139588,0.277413026330126,0.6084321738431916,0.26338024245697,0.9979894495334216,0.8401432651787641,0.46063611160787576,0.23652628227778294,0.5116153976606952,0.22818301632909588,0.02827483216363369,0.5973545766419811,0.4478854659725934,0.23163621000718948,0.7036733214516948,0.744751994666986,0.7032091803879956,0.03284850964382524,0.6627443924802816,0.10385382260925946,0.20134064716911992,0.09494837185013705,0.6156282886199266,0.4904818413471279,0.8436190482063387,0.16792669890429102,0.4700848839930135,0.5862675594834867,0.8838704007308393,0.5579245293878835,0.3707295607108042,0.5334173177450379,0.207513900768299,0.09780584677491166,0.9659114184460612,0.8686125336276506,0.4494310399471406,0.08133995330141597,0.1971689656067529,0.9317192421097354,0.18383723729698886,0.6733997467205887,0.6455625221249175,0.15323697707826445,0.10821024508784793,0.046595444318069834,0.7794759689571014,0.3617137573286847,0.9129484561297342,0.13605397271760034,0.8079910117655514,0.2693984916579947,0.40710287142041335,0.014332575732177943,0.1561379119482934,0.2676457717023819,0.9164014791289408,0.6176710602474301,0.8732714535279813,0.6498361032104074,0.8515505567950947,0.4295084506530864,0.34323068582292915,0.12133370990980163,0.6350667680463506,0.4993375697625849,0.3749856689258293,0.6209862943329624,0.6308609709020379,0.3723978492194171,0.5159760492419598,0.9822767636296059,0.2816824646145091,0.24421738228600054,0.2968346625282564,0.13483735978005795,0.10817666558209649,0.6939016661102343,0.9224950937856727,0.6198165298579477
0.0040682189600336205,0.6869044333205238,0.33751094399094017,0.6580535463319767,0.7271485373048097,0.5820020247170453,0.9881962468107274,0.9187218508711734,0.7572178435757505,0.0187062026836311,0.7248621760455375,0.33411099862865434,0.7882034654992502,0.6395807920769107,0.9036374230889197,0.4721482680707425,0.8608379092424561,0.39347057202410285,0.19939579227361792,0.2976622013226602,0.4555355785629289,0.8354582864187733,0.9121839551213892,0.8335114737218383,0.02869654744781369,0.5809828529043635,0.6228961321485348,0.49357554250784685,0.4924915990549996,0.9804397825718553,0.7618436261360527,0.8446070166881982,0.5663406647884944,0.8341274775985992,0.9252680373127306,0.40363396141927155,0.4452967025223422,0.31557967037587287,0.9085969685449405,0.1336428080032146,0.8959694633488432,0.9687680519838926,0.4405994884754161,0.592111031996496,0.8430270268429138,0.6183652580907498,0.5847499577596205,0.4560396633543087,0.28577322014722906,0.786267833044913,0.2806273532500557,0.4975551644470585,0.60059018615585,0.9954537809119814,0.9286005479424182,0.33281637233504613,0.756067776797477,0.4504501496118035,0.21561779313925145,0.6906851127626149,0.37908809211833183,0.1861570609393849,0.5849148342449172,0.7389532269312578,0.5527527782586121,0.7119475336249461,0.522499830537912,0.15660687506645898,0.8530348952583645,0.32562824928281475,0.5846711745953201,0.006544643622432678,0.9963165271991135,0.5592384034750196,0.9053322562998314,0.7929478781979568,0.5973669522407993,0.17213904169766125,0.532598007862705,0.7464911231457908,0.7697687658955853,0.9866422185998832,0.4180575080835489,0.8465814095050639,0.25885836384628524,0.6323126083076729,0.30144671730523354,0.4753268009395428,0.7794493321613204,0.23526321509059167,0.3535680384861468,0.12723776658828978,0.9449338628925212,0.513442393524967,0.30403612271379477,0.6433545769201814,0.32435058648871984,0.2539995799520447,0.46670097538227673,0.5161464587360451
0.4198835501701904,0.2868789136593741,0.9815412723127508,0.21945092279154288,0.4903579867119957,0.3833642355315664,0.23264112965703432,0.04437315020218702,0.571296431833718,0.0035189333743437246,0.6108256963664761,0.8388662899161505,0.6370751541759753,0.18224049437203338,0.06487987707878717,0.1780491983462985,0.772506451061723,0.2887834974111313,0.6185929848472547,0.16709153201979077,0.7536666441735771,0.7987263513007479,0.9542992053770459,0.3922815743179654,0.0433012999942215,0.3570766189037813,0.33144383603536376,0.16601206137767055,0.19472196694967114,0.9562012779769385,0.9639254489199984,0.06103669215110141,0.8775073548553842,0.015345650632964114,0.3069922938438694,0.660253927001808,0.3997566333328313,0.05200827440582623,0.871131263773421,0.37846775001632804,0.049450718250950376,0.8017699071742038,0.9932925909290345,0.029121303331298032,0.1695890686746787,0.5140777970936649,0.035131288049374376,0.0006796938861259871,0.7785901501598036,0.63748715947427,0.019118698225879194,0.22856235408550474,0.44667302829064803,0.41604331644617165,0.012421301502290594,0.6497464251577724,0.77993580269206,0.8931275019888038,0.9062477942503409,0.4132399121635495,0.3227427319674877,0.2576669109717805,0.7998737074766482,0.4521296238937349,0.23235053950787232,0.41224336586440546,0.26090666660137085,0.32736540959384053,0.10650237907533067,0.842870924540046,0.9446476270241905,0.7030490175522671,0.621092254341305,0.20215087460951842,0.9690410390887799,0.29524411127342676,0.885194978961399,0.31654814880857673,0.3067100029404001,0.7427255229577338,0.9897919586578074,0.07600075821897956,0.5890915468508796,0.7675197775338676,0.6403567329761746,0.431695361455522,0.514566935056204,0.922245197833193,0.9680879389722864,0.26764656579712587,0.4557016936211229,0.8644852208254258,0.7622045266806157,0.4498681870329684,0.8002207905385287,0.014498896963427987,0.7352198871849858,0.9608439790084911,0.9179369942001226,0.8482188349514469
0.26784595031335323,0.935763756206238,0.837324283087479,0.9052115470387408,0.033765693788020634,0.0062575474852114565,0.048075924895350175,0.19143618889798253,0.13129946110333957,0.6105793119296142,0.015112201535344538,0.07190577530930431,0.6930488422851703,0.9909919499387753,0.7215548825270457,0.013754140156141403,0.05867085903834324,0.4078181454920561,0.8517081863617404,0.42323549496656554,0.30680366124916547,0.2323847158426503,0.27867101478273415,0.9657899584240573,0.364814054671895,0.09610779504434608,0.38191991806662173,0.40988902485281953,0.27640633261526426,0.018199778948663203,0.7416517436903732,0.2444727192329995,0.1687780579695447,0.7024388964754952,0.39951773468064045,0.17586080130089388,0.6839670191152752,0.7214039745908832,0.9009425309696625,0.2346764312620715,0.3248536773763391,0.1606523443916027,0.9763781171443953,0.19458005586978944,0.1612636877736633,0.6512873183025447,0.6438648179327527,0.17987660471950584,0.5361598245639326,0.8717934560923127,0.8689795797364894,0.1674544022246799,0.5954464165816605,0.8688880862244699,0.09680955053761209,0.8148734256590703,0.1663460930277617,0.7547625736663288,0.3382012149989726,0.9711171665630677,0.2754728669524483,0.7964787464797449,0.8794633531805445,0.24728584332354886,0.5946192673656608,0.6493832516678754,0.48721598605415983,0.41014538671463363,0.8318084677062677,0.35431243768231035,0.9921647479772143,0.8297188303691646,0.2988323140338883,0.0028767831382269238,0.9837547050567317,0.6316345203858023,0.9796698723481176,0.26106436510745423,0.42177634454852675,0.9598437080678844,0.3787547069417576,0.4519966729197089,0.8840021415891726,0.29344232392766145,0.550618167439625,0.809637362284378,0.24849880525830637,0.9747534435155155,0.6067955395113515,0.5415021724764149,0.6933334614911704,0.41677200089207156,0.16250036547135638,0.541384138568205,0.07415401808350786,0.6546068517290372,0.6927515685848902,0.1558694714284199,0.08732826969889906,0.6715594862718558
0.9347081717669474,0.3364001263455618,0.1613092772050766,0.25442674226692996,0.9912793315558808,0.9866675857370868,0.8976848408086177,0.7115634078871517,0.6945477696795207,0.5275314710337308,0.6958637884128802,0.03260841437530371,0.7748859788192891,0.3785292695981183,0.9525682657607621,0.7942343798415802,0.3380815079057351,0.21338666843746568,0.6959477340090575,0.7902138133200199,0.30708115450027496,0.8958576737248679,0.8452358634694396,0.7990668302052355,0.2988649852242329,0.05916718624250861,0.9161809343555105,0.14757495773064544,0.7957465599288439,0.20625146646571513,0.37182963851444617,0.8858050538213031,0.038713196650499104,0.9117564893649966,0.48550755274088264,0.1412212017887814,0.8109011342023426,0.4737864075306355,0.27169515605535544,0.8091510928702997,0.08750723769884627,0.9083508616880864,0.31580354178370906,0.3295357587982538,0.7238018900511805,0.8377349209257713,0.06287103470595345,0.7527760920110693,0.9792258363597921,0.6536584698276059,0.6190805001251554,0.13535898488360798,0.9357504259089274,0.4317834818765738,0.7458377218296641,0.463141232007376,0.2637564868676261,0.5598888901299421,0.14085757722541692,0.5869281995999442,0.9810485102162457,0.08895475212084747,0.7156385096118897,0.44500198780177136,0.9899855899714882,0.24103286034931393,0.6086423976275466,0.44009246847331107,0.8887039833409177,0.056437056054541634,0.010141099684004895,0.5546893602529053,0.4308518891223072,0.20570769434181446,0.7481245340203305,0.2776681066696457,0.19257539113962596,0.8215038588126335,0.20071309974342844,0.881340622322435,0.25012132499694284,0.8967766570576159,0.3101705848146733,0.9000985808187447,0.9311176107964455,0.1215093799989988,0.5953432907479673,0.6539166334669232,0.185135301051363,0.13453158595972226,0.8293271310126028,0.1875708889989275,0.5498712441668755,0.45851763516743294,0.27284960863056507,0.48057103579784144,0.0322703635940621,0.5481129320466199,0.09831746878798076,0.7595242825180405
0.9720663257589072,0.4909518523339709,0.8334087730226074,0.41377546169536017,0.6688723076344328,0.9729986333631923,0.5652393774305389,0.44412358800264873,0.9929881638785184,0.7736229416518537,0.29995507255222154,0.8584110711242626,0.27132151094982626,0.9979709165609809,0.5697167319838277,0.7251928802121833,0.3473641780945874,0.6569983315271838,0.9096096379132087,0.7881323623512279,0.8692684426300586,0.2928774362684673,0.31134809874233804,0.5974953401126863,0.052335890000535845,0.13029257473061917,0.9942591110082137,0.6144695397795081,0.16658721047493052,0.11768849974160045,0.583215902003664,0.5126490883849841,0.04424174182617979,0.05130761235087944,0.9032430533970626,0.8522611409331269,0.8806306920494906,0.6060762613409441,0.03290533993307565,0.8268019094153575,0.7118305224021809,0.9350329665482808,0.8302574701025582,0.11407838928836733,0.4526275382213074,0.5219899683748803,0.7746612918503112,0.5032176197162422,0.9246434588737242,0.9242324895715299,0.3561631845628871,0.23220979155227173,0.9465458082448442,0.792589104426351,0.09368541771427508,0.18202547568247507,0.22340103989779803,0.43026880103304777,0.5950310994105809,0.10013169587769466,0.43401679329515375,0.354229766827564,0.9031862696232132,0.15058065138168786,0.30797337537057823,0.050913139522941964,0.202521346557073,0.03357462822132429,0.785593161013221,0.5189740464357883,0.24805878327499709,0.5454183359576802,0.2868356101309163,0.3183586683177647,0.25224231611618686,0.6179093861642292,0.9026888657364908,0.2131040340219026,0.2007657648561495,0.3310149032744978,0.98792553933208,0.9164339733227544,0.3721548705777181,0.555064937849327,0.9697448204879235,0.1587394194267554,0.9294948240229889,0.48617893599217166,0.1175937827862471,0.6906227944999759,0.5441883227348484,0.643638299242475,0.3773236616461493,0.47235517064826116,0.3245399096821321,0.8815766841498519,0.06046961936890449,0.8164516027463771,0.006331246796930867,0.49072602366069173
0.1805609652261333,0.8203780123333957,0.8449324522647355,0.6737690495930647,0.9923976480775331,0.1268664997962835,0.21787195817396188,0.09360704196201441,0.9909032155766063,0.7998195907700028,0.7526622481970526,0.8171435534128105,0.29619163173269436,0.4965898983993269,0.9255780869306142,0.7534381315891608,0.5623474036825465,0.24781810552408157,0.19165411012290812,0.4599285457543024,0.9922512250387395,0.687140152028599,0.4563824926557597,0.295888443981856,0.8299747188505053,0.691669337525191,0.5559052957118354,0.16136893929245977,0.4257293814704154,0.49921556143034806,0.13307930868295226,0.26275182786905604,0.8072873805461859,0.13743166970701026,0.6799495953236222,0.6087413226572157,0.47365298156667346,0.004198495204174368,0.988988129851913,0.3527567883819491,0.5970475542273226,0.46574383844833334,0.15839446844663296,0.38919751627273913,0.9572258255840508,0.23133144048129162,0.020957135162167795,0.9433196491979265,0.5572635110090778,0.18597034760773612,0.25361183346117555,0.14432110682280774,0.9033806764354556,0.36194058740675317,0.5472428204218315,0.5411244475514941,0.3506132651357218,0.9855722332688946,0.6813290348053059,0.8690577440099454,0.5068035641236319,0.295276875059294,0.8996351007150118,0.261479853451261,0.21140642069468563,0.09697932580994595,0.6924327238114416,0.5341637401058003,0.31415297161517197,0.34759155340672054,0.29410234188154105,0.19992783157972216,0.33912573383774847,0.771829941981335,0.18312254248727466,0.5703380722467009,0.03135981552027256,0.9411842683013784,0.8893856559187071,0.28804488506675296,0.1794415268075812,0.39513755439130704,0.7826022789426107,0.9438211015618122,0.39921184817806155,0.2606065292244244,0.3024770706756955,0.2704457726785703,0.16257881085443315,0.6582205947656194,0.3460255534482518,0.5685386795806696,0.930410549413659,0.7151259834775643,0.8631528447920768,0.9868882053929022,0.9960522431860985,0.33666917940030594,0.17337273488136884,0.5763086826400959
